artist,artist_id,artist_pop,artist_genres,album,album_id,track_name,track_id,track_pop,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,playlist
Fred Page,0HjB3rtVPu5Jve932SWH3N,19,[],Saw It Off,7ikSlNmon7XTmLY8SKyuDV,Saw It Off,3MOAnWIdRq9d1tzzIrXcvr,0,0.433,0.773,9,-3.579,1,0.0896,0.116,0,0.158,0.459,93.373,229172,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Charles William,6jksmzWtCW0wD3pD0z47ua,30,[],No Ordinary,3EDRfMr5X7K49vyGPlwmq2,No Ordinary,21EX4fFokeGtUffpLc52MJ,0,0.356,0.854,11,-5.002,1,0.0396,0.00279,1.04E-05,0.363,0.389,186.11,260000,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Andreas Moe,5kW2ng5av985BfqrOMRpk0,50,"[swedish indie pop, swedish singer-songwriter]",Maybe It's All We Dreamed Of,5gn7qEhmGQuIyogGdr6UuZ,Free Fall,6EwUYzx2PhzZOEMAuHMjGC,0,0.661,0.644,4,-7.215,1,0.0331,0.39,0,0.139,0.599,124.005,178098,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Rock / Alt Compilation - April 2018,4yRzrJvCUgiuAvgkCCyV2A,Under My Door,6KpXH4duSWawQ8j36AwfPm,0,0.676,0.768,4,-7.532,1,0.0305,0.0801,0.00209,0.215,0.841,110.016,232068,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Michael Barrow & the Tourists,1mhe70fSiQDyc16JVlhBUE,29,[utah indie],Juneau,3kQ6Dn09jLraFhU8DKYp73,Sing Me Something New,3HQLpTqfS1t7Brj3Wl7pbc,0,0.675,0.528,0,-9.451,1,0.0321,0.438,2.63E-05,0.0657,0.398,122.993,218360,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Francis Moon,34vKz2ZsiJJiB2W1YMHtCG,30,[dutch indie],Onwards,6701w6NGTUKLrYOEp3JwXL,Resilience,7LMO9csE8wGuAMxMFPSdRw,0,0.446,0.651,3,-8.16,1,0.0269,0.262,0.0011,0.0902,0.524,74.991,261495,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop / Folk Compilation - May 2018,4Tn5YpTBpl1pbzfC0Bg1z8,Take You There,66aqSRbj8ZfMWvkFmV4rFa,0,0.799,0.561,0,-9.372,1,0.0376,0.375,0.0988,0.0837,0.697,120.034,194090,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Cinders,3kbFTAkkC68vVXA87WHDS4,31,[slc indie],Cinders,1wQoBDuEn625llfKl1mDa9,I Could Do Better,3fWImaFM5L1xTTkezP5ktW,0,0.656,0.743,0,-7.723,1,0.0469,0.0305,0.000362,0.108,0.572,104.978,299609,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Bend Sinister,0M8upUM1eHBV8q34qCbqSq,29,"[canadian indie, kelowna bc indie, vancouver indie]",Walk the Other Way,3WSDhs2gUYE8ZbgF5r2cY4,Walk the Other Way,64AujEnCpcmtBjqCabMrp5,0,0.557,0.687,8,-6.12,1,0.037,0.0346,0.000493,0.234,0.702,99.935,176362,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
WILD,0jcaMhfyinUx3Pj8w4nmWZ,58,"[folk-pop, indie poptimism, indiecoustica, neo mellow, pop rock, stomp and holler]",Throw Me in the Water,7vDthU5LMzAMGk9OcIHLsU,Throw Me in the Water,1xHOhfFSFPzu1XT99RyjHK,0,0.568,0.727,0,-7.468,1,0.0467,0.0204,0.00478,0.312,0.383,138.055,219601,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Vivienne Chi,4MTj2lUJ9Gg2J3WFyGFZrw,29,[indie electropop],Junk,3NrPSbZX4csQbQmH83IPzc,Junk,5VXfmJCv35AnhptB32msNf,1,0.66,0.622,0,-6.965,1,0.0303,0.37,0,0.126,0.455,120.015,250000,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Arlie,6Bllzm0olEwqGwPujaLiuA,52,"[indie pop, modern rock]",Big Fat Mouth,5zV5ZxYZ42GF1wGO7RI587,Big Fat Mouth,2H57VA9OzK2NLmweUfJTdq,0,0.595,0.871,2,-5.972,1,0.053,0.155,2.14E-06,0.238,0.949,128.013,216983,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
The Western Sons,0IudVXJi8DRWdDbYq2tIpM,7,[],Penelope - Single,236Cr4zsJsLDoptLsZ154X,Penelope,1zy0OMnXxWjlNSQ8EeD6PD,11,0.532,0.748,1,-5.585,0,0.0379,0.154,0.00193,0.108,0.2,117.98,271271,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Francis Moon,34vKz2ZsiJJiB2W1YMHtCG,30,[dutch indie],Onwards,6701w6NGTUKLrYOEp3JwXL,Lily of the Valley,5mqnENDvHVgD1g8KEuhfQ9,0,0.418,0.653,7,-9.369,1,0.0389,0.618,0.422,0.0613,0.0799,124.979,280320,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Jesse Taylor,1xHNZLqKxllolDgthwlYbW,27,[australian indie folk],Coastline,0VWtuOlt6wAGz0qdomXYYj,Coastline,52aGhOojRrwTCxCKuyJxRD,0,0.428,0.74,2,-7.03,1,0.0335,0.087,0.0298,0.118,0.263,113.93,260072,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
The Wealthy West,6N3gzUvk7cqgIKFbmEFTgH,23,[memphis americana],The Right Regrets,4wLiwMjI5cFYLDSLJkG1Hv,Wasting Time,6CH6svDcGetJRvWvwtFSSY,10,0.672,0.573,2,-7.764,1,0.039,0.0248,5.66E-06,0.14,0.389,125.063,266413,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop / Folk Compilation - January 2017,1THUZxUlNe6hC7h3yOxDA2,Blame,7Eoz66pVgs7WFW3YWXnSIS,0,0.593,0.536,11,-11.28,1,0.0455,0.288,1.93E-05,0.232,0.365,140.017,270880,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Marsicans,7MkyChCSbNBozQ6jq79lop,33,"[english indie rock, leeds indie]",Absence (Deluxe Edition),1HuadwzB7QLyqg8KtbEao0,Swimming,24rtTKSEuhDA19q0skUWPr,30,0.535,0.845,11,-6.309,1,0.0518,0.000134,0.000207,0.0979,0.471,109.936,163093,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Bayonne,6BbqU3r1G2mwkRIfIbkCek,42,[austindie],I Know,6puz71z6DhyXyVvEKUrQht,I Know,1AOLDgKDiNqBjd3FlEbGag,0,0.706,0.687,0,-8.84,1,0.0327,0.826,0.901,0.177,0.724,137.003,264061,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Nathan Ball,5a1CkvrJSjRH8ZzWTMRsCd,48,[],Waste of Time,4fNur010hQXxR5m7XG0zrG,Waste of Time,0neZ5eBRo1r1XZploasjCf,0,0.541,0.898,1,-4.385,0,0.059,0.0271,0.014,0.168,0.89,145.021,207069,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Cinders,3kbFTAkkC68vVXA87WHDS4,31,[slc indie],Tree House,7IrjcgFPeyMDAILOrxnEL9,Tree House,2LBCHEw8e9oi0DTLEf5Pcz,0,0.539,0.93,10,-5.439,0,0.0961,0.000983,2.88E-05,0.211,0.35,89.995,200715,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
ANNALIA,3HqtySTAiAcvSU847Itcdt,17,[],Wavelength,7z8bhg6TJW7XZksTBLdBQH,Wavelength,3nIrOP3yDNcjmMmYSjd6Ly,0,0.662,0.734,2,-5.498,0,0.0271,0.129,7.86E-05,0.182,0.391,108.013,240561,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Telehope,5cN9JUcmWKhbR3kM2mWIge,29,"[cincinnati indie, hopebeat]",Chasing Dreams,3j0YAHbDJaIvA5tXacSDgI,Joy,4OCg0D3rHWX77YSctVpG9e,6,0.495,0.657,3,-9.093,1,0.0306,0.145,0,0.095,0.428,140.007,180000,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
courtship.,2OK16hAFRHoJiFZKeZe8A8,44,"[indie poptimism, la pop, modern rock]",Sunroof,2i4t0YIgyLyIC7DOGKU1m7,Sunroof,2ivkl6Gefp1tMg3LcjuzQB,0,0.6,0.949,5,-3.341,1,0.0525,0.0039,0.165,0.121,0.67,130.011,192198,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Clouds And Thorns,33FAMnoGSH6f0R62m2quUP,28,[indiecoustica],Clouds And Thorns,5pjVO3YcDcBGzPHWf9eAQH,Every Heart,0eP0RcrwtSMhiXehNbpAwz,0,0.6,0.949,5,-3.341,1,0.0525,0.0039,0.165,0.121,0.67,130.011,192198,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Midnight Divide,7gSZOcDKHDC8U1Hjo3o3qf,24,[hopebeat],Embrace the Wave,6UjNTBFb9JvEzJBSOXBJza,Torn,0myEVjox9lugQUHqKr0gv0,7,0.55,0.747,10,-7.25,0,0.0472,0.00458,0.000114,0.241,0.568,82.483,205400,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Rock / Alt Compilation - September 2017,4cM58XYCCvwPd9im0fa4U3,Animal Eyes,3N2ipw92lMzAwE5CVe66XB,0,0.503,0.771,5,-6.601,0,0.0462,0.00137,0,0.111,0.363,135.006,215930,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Indie-Folk Compilation - Autumn / Fall 2017,1FzTTw21LdeaHCKZFLKPYn,Run Run Runaway,3sYLgTvNj6cDJiigfC19JO,0,0.655,0.655,5,-9.66,0,0.0384,0.355,0.0699,0.127,0.678,115.956,148000,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Rock / Alt Compilation - November 2017,2W2GkRmWRcTpDyEmN0HrDY,A Toast and a Spirit,6Ej5fbV9dII8WVLHcYvf4D,0,0.626,0.78,4,-6.504,1,0.0372,0.0213,0,0.121,0.477,127.985,210627,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Rock / Alt Compilation - November 2017,2W2GkRmWRcTpDyEmN0HrDY,Rebels,56NFyDQnnhyi4wGLKW7AOT,0,0.702,0.536,6,-7.419,1,0.0338,0.01,0,0.0905,0.505,124.995,196122,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Turnover,0gLjJuczGWhqKVMmVpIT52,58,"[alternative emo, dreamo, emo]",Good Nature,39Ypnp97w22KOqGR8KjBz8,Super Natural,2HnMhvOVA1FK8C61nMhJEj,0,0.651,0.664,5,-7.929,1,0.0282,0.206,0.202,0.0977,0.559,121.025,257860,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Joe Keegan,6O7IllhXBBzUD7CdUTwSGT,1,[],The Pick Myself Up - EP,1I5Vltek7Yst21wjf2rjqk,Pick Myself Up,5aSV8Xo4khic193tLnVW52,4,0.525,0.801,0,-4.049,1,0.0301,0.17,9.01E-06,0.0724,0.329,151.938,235907,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Rock / Alt Compilation (December 2017),3LxQWxka82bHSRZ4qZq453,Judy You Hung the Moon,37VzyOBstxgjekmbu8P54W,0,0.645,0.667,6,-7.631,0,0.0353,0.47,0,0.0982,0.632,139.992,210013,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Rock / Alt Compilation - January 2018,1GqCG3EFnH5syBLmmgqB4n,Tidal Wave,1Z1npaJX3aKPKfqZCbipOT,0,0.521,0.708,0,-6.612,1,0.0263,0.167,3.81E-06,0.276,0.322,82.962,214280,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Rock / Alt Compilation - January 2018,1GqCG3EFnH5syBLmmgqB4n,Forever Wild,3C3bCTN0XUGpO6X1ub37jp,0,0.531,0.747,4,-5.617,1,0.0719,0.0309,0.0042,0.11,0.172,153.808,220168,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Rock / Alt Compilation - January 2018,1GqCG3EFnH5syBLmmgqB4n,Give Me Yours,6aIDfbA4JIDSTFUuRhlEzr,0,0.52,0.932,2,-5.996,1,0.0511,0.00605,9.33E-06,0.314,0.613,92.503,207481,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Rock / Alt Compilation - January 2018,1GqCG3EFnH5syBLmmgqB4n,My Heart Is Beating,6GX9izq2pzpGbPlFpVl4AE,0,0.481,0.855,10,-5.24,1,0.0433,0.216,0.00032,0.151,0.353,99.994,245334,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Rock / Alt Compilation - January 2018,1GqCG3EFnH5syBLmmgqB4n,Make Me Make You Happy,7pmV6Q2Y6UhfJGAvYRLSSE,0,0.582,0.446,4,-11.17,0,0.0304,0.499,0.027,0.108,0.304,119.987,370801,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Rock / Alt Compilation - January 2018,1GqCG3EFnH5syBLmmgqB4n,It's Gettin' better,06HX9Ss5mQW17pDYIvYh9Z,0,0.509,0.807,4,-5.729,1,0.0608,0.00312,4.22E-05,0.127,0.632,135.961,267059,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
The Light the Heat,17EpO9pUubOAhnTopBgQYR,46,"[indiecoustica, neo mellow]",Your Love Is My Home,1ndJHXlmBsX6LOb1hBWv8t,Your Love Is My Home,1IrkFsBomEMK2zgq6GD9XS,0,0.541,0.668,0,-7.454,1,0.057,0.618,5.57E-06,0.0756,0.396,107.796,245248,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop / Folk Compilation - October 2017,3DyAIINzg7QDPZp3yOtoXb,Moon,4gpEqiceC0xnj0zy3bvBiK,0,0.389,0.399,3,-9.388,1,0.0323,0.629,0.000309,0.174,0.381,79.65,206158,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Indie-Folk Compilation - Summer 2017,72vZwStVmoMNO1D1RPHVN9,Talk to Me,4r5LYb66zdR3jR9NvwP4zc,0,0.729,0.54,2,-8.488,1,0.0425,0.1,0.115,0.0649,0.526,98.506,300363,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Tim Halperin,3nVeK8gQChVtVCCjGreal2,52,"[acoustic pop, indiecoustica, neo mellow, viral pop]",Forever Starts Today,7IMJWRBQc7V32AFsr1y2Iu,Forever Starts Today,28cPpB9DbXetlrMkzGGD5v,0,0.463,0.527,4,-9.349,0,0.0378,0.36,0.00563,0.197,0.0424,85.035,194556,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
LAVE,5MahcP4Ovco9oORrQRaUqp,32,"[columbus ohio indie, hopebeat]",Washed Wine,6cPnpY4PBuarcZVCOkddjA,Washed Wine,6ZEdXD3Eeh34PPNXcF0Tdz,36,0.746,0.486,8,-5.428,1,0.0326,0.00644,8.58E-05,0.299,0.36,117.035,219458,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Twin Buffalo,5OHIIJ7VxwIXGwoT7j709i,0,[],Rise,3Trpmak8WwRA75GyDfv6IL,Higher,6YjznorNGX1tRtYBSqUm0d,0,0.607,0.619,1,-11.352,1,0.0642,0.0127,0.15,0.142,0.503,110.01,181500,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop / Folk Compilation - March 2018,0QYAI4qFJWTKXnHdTKMNPK,Good Good Day,4C9fK7FPtfSMopKUP7Yt9G,0,0.433,0.641,7,-9.178,1,0.029,0.0164,2.03E-05,0.102,0.378,155.867,221538,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop / Folk Compilation - March 2018,0QYAI4qFJWTKXnHdTKMNPK,Birds,6EPWE0v3DPGqeBmue4bFhe,0,0.642,0.606,9,-4.811,1,0.166,0.322,0,0.081,0.742,83.677,197920,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop / Folk Compilation - March 2018,0QYAI4qFJWTKXnHdTKMNPK,White Wine,7oKyQtm6KacJS1iO56FQzG,0,0.583,0.623,2,-6.712,1,0.0537,0.389,9.87E-06,0.294,0.364,148.023,214206,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop / Folk Compilation - March 2018,0QYAI4qFJWTKXnHdTKMNPK,Routes,1KHbIFoeC1r4WV0IxW1quZ,0,0.784,0.638,0,-8.801,1,0.123,0.452,0,0.0857,0.643,114.983,218014,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Rock / Alt Compilation - March 2018,6CRZsLR0MmJxRFs586xh0S,All I've Got,78TdBPvZ3XXVn0MzgdYdTM,0,0.737,0.686,9,-6.969,1,0.0351,0.0504,0,0.0971,0.719,119.948,182254,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop / Folk Compilation - April 2018,1Oc7qd11Soi10PN9dfKhyB,Naked,1AH4k0zdqcfiDfZ6qYoev5,0,0.822,0.812,9,-5.237,1,0.0399,0.374,0,0.106,0.945,121.967,199104,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Dansu,3vF7mdipJUsMxuFdW2udAt,38,[dutch indie],Run,2MdwUaO8OCBphagnEecJeA,Run,3TZHtU4W6GuVaYF34QaZTG,0,0.634,0.871,1,-6.54,0,0.0717,0.149,0.000349,0.0751,0.925,158.092,178300,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Rock / Alt Compilation - March 2018,6CRZsLR0MmJxRFs586xh0S,Swim,4UWk4caVT3MXOnPdWru8Xj,0,0.611,0.446,8,-14.594,1,0.0306,0.892,0.0947,0.116,0.177,129.993,295387,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Indie-Folk Compilation - Spring 2018,5Jyu4KqY7fna6jAFNmSjMg,Crossfire,28j43bpKYG8giv5vLkb5Zt,0,0.493,0.27,6,-13.355,1,0.034,0.964,0.00859,0.11,0.198,80.617,133016,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
HOME IS DEAD,6qACvAyBFuthwPqkTX9Jsp,10,[],Summer2006,5Yg6lLm0fAjQuXAaXBwP7P,Summer2006,3BVuigYW7zcTm9YCT6Y5qw,3,0.223,0.808,0,-4.445,1,0.0344,0.000351,9.21E-06,0.0649,0.389,91.839,198787,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Canopy Climbers,5ziBAh1fMM9OkzduomlSgg,24,"[arkansas indie, little rock indie]",Fever,3zygw0s3MndPQU6XYOzVlN,Potion,3WghXfCuJFqsn9QGnCOg23,8,0.587,0.774,2,-4.923,1,0.0404,0.0119,0,0.0829,0.646,104.972,285714,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Charles William,6jksmzWtCW0wD3pD0z47ua,30,[],Where You Wanna Be,0tPIWGFmAD3flfcv2baYLV,Where You Wanna Be,1yzx5EiuemX8bKS82gLCva,0,0.538,0.798,11,-8.881,1,0.0289,0.00334,1.27E-06,0.195,0.477,98.009,238816,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Noah Elliott,1A3p5Mzv5ViAhGvlykwEuS,17,[],Nothing More Human,2bpxtMopFD5M3SjnozjL1r,Nothing More Human,1zlXWG62P1ANZRikYSDBgx,0,0.562,0.62,2,-11.014,1,0.0428,0.359,0.0432,0.0898,0.266,80.525,175901,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
The Brahms,0IVPwrImVEE7gG7WNL7wGQ,27,[dutch indie],Sleep,7MNLvkba65DRbDEuOzoEo7,Sleep,1RmhAgls8Stsec6a0pSy60,27,0.49,0.801,7,-6.467,1,0.0363,5.47E-06,0.000431,0.463,0.289,115.014,215243,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
Charles William,6jksmzWtCW0wD3pD0z47ua,30,[],Starts,71PSVrIWUSk0Uc1iVuLqSj,Starts,6os12cBDMpc30Ln3eVAc9X,0,0.535,0.67,2,-5.165,1,0.0326,0.00193,1.33E-05,0.114,0.419,97.074,224216,4,Beth's Indie Favourites! 💃 | alexrainbirdMusic
The Hollow Men,2n1XDJJ6HBSQvn4essanna,31,[folk-pop],Said,1Y9bHdouJRJh8oNC4TBlFL,Said,671tojOpqxFkj7fdfLUL9a,31,0.418,0.362,3,-11.732,1,0.0545,0.58,2.33E-05,0.115,0.192,129.505,256174,4,alexrainbirdRecords - The Complete Catalogue 💿
The Satellite Station,3Cz6z3clgPkPz84faABaDS,42,[folk-pop],My Home Is You,6yAU8DOjSnZ40N5EviiokR,Wildflower,5S7GxefJSPLo70Y0fPr3Qi,24,0.537,0.354,2,-8.173,1,0.029,0.631,0.000347,0.101,0.39,117.911,254453,3,alexrainbirdRecords - The Complete Catalogue 💿
The Satellite Station,3Cz6z3clgPkPz84faABaDS,42,[folk-pop],My Home Is You,6yAU8DOjSnZ40N5EviiokR,Tremble,3YUPwq9iJvsuUks99s1ohI,27,0.542,0.253,7,-11.05,1,0.0297,0.815,0,0.114,0.176,129.576,217947,4,alexrainbirdRecords - The Complete Catalogue 💿
The Satellite Station,3Cz6z3clgPkPz84faABaDS,42,[folk-pop],My Home Is You,6yAU8DOjSnZ40N5EviiokR,Learn To Love Again,1t2ZvDRGio8syeJAz3dVJV,28,0.494,0.607,10,-5.117,1,0.027,0.364,0,0.103,0.361,145.979,222013,4,alexrainbirdRecords - The Complete Catalogue 💿
Francis Moon,34vKz2ZsiJJiB2W1YMHtCG,30,[dutch indie],Two Worlds Apart,10bBVtYfdb8ruN6odTF2pE,Two Worlds Apart,0ju4LUS90Wd7ppiVQoK05K,34,0.289,0.354,6,-12.49,1,0.0359,0.63,0.000916,0.091,0.293,173.9,208000,4,alexrainbirdRecords - The Complete Catalogue 💿
The Satellite Station,3Cz6z3clgPkPz84faABaDS,42,[folk-pop],Ohio,1VvUcfdJIX6kCIQux7yUVU,Ohio,4m1tJiGqGQGGFpgb3kgJfZ,22,0.537,0.854,8,-5.765,1,0.0403,0.00256,3.00E-05,0.117,0.462,125.994,312867,4,alexrainbirdRecords - The Complete Catalogue 💿
The Satellite Station,3Cz6z3clgPkPz84faABaDS,42,[folk-pop],Slow,0VLuPBkLxjxjZuQnLJyYL5,Slow,1lupNNlEec46jcBnQcQcnG,40,0.494,0.293,5,-11.591,1,0.0333,0.943,0.000139,0.0963,0.214,75.16,216547,4,alexrainbirdRecords - The Complete Catalogue 💿
Francis Moon,34vKz2ZsiJJiB2W1YMHtCG,30,[dutch indie],The Weight of an Ocean,0JDalbpniBHRJxpJYBRWHi,The Weight of an Ocean,1GsshUvoEeVbaO84ZCxPmF,30,0.269,0.434,7,-8.789,1,0.0279,0.716,0.00234,0.107,0.375,87.071,208000,4,alexrainbirdRecords - The Complete Catalogue 💿
The Satellite Station,3Cz6z3clgPkPz84faABaDS,42,[folk-pop],Let You Down,4uEIxKea8MzBO518geAkFz,Let You Down,606IxM6PbGX6lUAceYHNkg,23,0.368,0.57,8,-8.384,1,0.0329,0.422,1.42E-05,0.129,0.253,143.443,214013,4,alexrainbirdRecords - The Complete Catalogue 💿
The Satellite Station,3Cz6z3clgPkPz84faABaDS,42,[folk-pop],Ghost In The Night (The Acoustic EP),3faOcimHYAz99TmxNgI0e7,Trouble - Live at Courtstreet,0cWDrtnKt9dMY6vV2wXKJN,20,0.602,0.185,4,-13.092,1,0.0356,0.893,3.42E-06,0.0794,0.133,120.011,278625,3,alexrainbirdRecords - The Complete Catalogue 💿
The Satellite Station,3Cz6z3clgPkPz84faABaDS,42,[folk-pop],Ghost In The Night (The Acoustic EP),3faOcimHYAz99TmxNgI0e7,December Rain,74WJNckiKWCUBaxRKZMkD4,20,0.455,0.433,11,-9.094,1,0.0356,0.521,0.0296,0.123,0.196,77.795,266347,4,alexrainbirdRecords - The Complete Catalogue 💿
The Satellite Station,3Cz6z3clgPkPz84faABaDS,42,[folk-pop],Ghost In The Night (The Acoustic EP),3faOcimHYAz99TmxNgI0e7,A Million People,1nBJdgSVhrwVZfBBCOeFYu,18,0.513,0.587,3,-10.716,1,0.0307,0.519,1.80E-05,0.09,0.534,81.957,219507,4,alexrainbirdRecords - The Complete Catalogue 💿
The Satellite Station,3Cz6z3clgPkPz84faABaDS,42,[folk-pop],Ghost In The Night (The Acoustic EP),3faOcimHYAz99TmxNgI0e7,Back Of My Heart - Stripped Version,31QAA0X8cTT70Pbf9FPCcr,10,0.47,0.485,0,-9.616,1,0.0316,0.726,0.000214,0.124,0.421,82.461,200364,4,alexrainbirdRecords - The Complete Catalogue 💿
The Satellite Station,3Cz6z3clgPkPz84faABaDS,42,[folk-pop],Ghost In The Night (The Acoustic EP),3faOcimHYAz99TmxNgI0e7,What Am I Supposed To Do,0bA9uVLh3aGA0b1YB6Vcax,20,0.249,0.241,6,-12.474,1,0.0342,0.872,2.77E-05,0.111,0.104,173.053,244286,4,alexrainbirdRecords - The Complete Catalogue 💿
The Satellite Station,3Cz6z3clgPkPz84faABaDS,42,[folk-pop],Ghost In The Night,46x5DAdfxwU2brMDCWfGmv,Ghost In The Night,1J1GCrNTnW0kYfQL8IZCFU,33,0.43,0.248,4,-15.337,1,0.0412,0.207,7.54E-05,0.0739,0.181,143.117,199587,4,alexrainbirdRecords - The Complete Catalogue 💿
Children of Indigo,0a9kC6aLWS4HKK2X3yzDGK,29,"[modern indie folk, ottawa indie]",College Kid,4MpDhyP1ud4Gaoqv1Cz5fq,College Kid,3eg68I8lkIAZFKZw8VJacY,28,0.533,0.491,11,-9.674,1,0.0395,0.212,0.0446,0.168,0.35,78.944,220136,4,alexrainbirdRecords - The Complete Catalogue 💿
The Satellite Station,3Cz6z3clgPkPz84faABaDS,42,[folk-pop],My Home Is You,21lYngjMBkYjfumR57NOAB,My Home Is You,0Fynf4BtHrxzmK3Ce9q5Tt,20,0.489,0.874,7,-5.738,1,0.0337,0.0581,3.62E-05,0.121,0.666,129.904,297387,4,alexrainbirdRecords - The Complete Catalogue 💿
The Satellite Station,3Cz6z3clgPkPz84faABaDS,42,[folk-pop],See You Again,1oXgK6ELWdl39XklvVbZmS,See You Again,2iFJjTlAGUqoBWKRzhGUWQ,20,0.452,0.331,0,-13.252,1,0.0287,0.321,0.000244,0.11,0.21,144.826,267933,4,alexrainbirdRecords - The Complete Catalogue 💿
